,budget,company,country,director,genre,gross,name,rating,released,runtime,score,star,votes,writer,year,isprofit,profitability_ratio,profitability_ratio_bucket,adult,id,imdb_id,original_title,overview,popularity,tagline,title,genres_edited,spoken_languages_edited,production_countries_edited,keywords_edited,year_released,budget_norm,runtime_norm,score_norm,votes_norm,popularity_norm
1386,19300000,Other,Other,Other,Drama,66453,Tideland,R,11.08.2006 00:00,120,6.5,Jeff Bridges,28341,Tony Grisoni,2005,0,-0.996556839,-100,FALSE,11559,tt0410764,Tideland,"Because of the actions of her irresponsible parents, a young girl is left alone on a decrepit country estate and survives inside her fantastic imagination.",6.796465,The squirrels made it seem less lonely.,Tideland,"Fantasy, Drama, Thriller, Science Fiction",en,"CA, GB","sex, isolation, magic, addicted, fear, world, explosion, drug, illness, parents, imagination, lonely, hopeless, dolls",2006,-0.4772406095657711,1.0392409586655489,0.270487682934535,-0.5249370676149689,-0.39389727014396175
1387,35000000,Warner Bros.,USA,Other,Drama,18324242,North Country,R,21.10.2005 00:00,126,7.3,Charlize Theron,34660,Michael Seitzman,2005,0,-0.476450229,-50,FALSE,9701,tt0395972,North Country,"A fictionalized account of the first major successful sexual harassment case in the United States -- Jenson vs. Eveleth Mines, where a woman who endured a range of abuse while working as a miner filed and won the landmark 1984 lawsuit.",8.781298,All She Wanted Was To Make A Living. Instead She Made History.,North Country,Drama,en,US,"rape, secret, minnesota, witness, miner, insult, court, lawsuit, love, lesbian, battle, case, woman, woman director, landmark, harrassment, legal",2005,0.1920830370945352,1.4657077872078492,1.2218787300795244,-0.42418171481496736,0.16473533602546783
1388,57000000,Paramount Pictures,USA,Other,Comedy,26838389,Elizabethtown,PG-13,14.10.2005 00:00,123,6.4,Orlando Bloom,61111,Cameron Crowe,2005,0,-0.52915107,-50,FALSE,9621,tt0368709,Elizabethtown,"Drew Baylor is fired after causing his shoe company to lose hundreds of millions of dollars. To make matters worse, he's also dumped by his girlfriend. On the verge of ending it all, Drew gets a new lease on life when he returns to his family's small Kentucky hometown after his father dies. Along the way, he meets a flight attendant with whom he falls in love.",11.82081,It's a heck of a place to find yourself,Elizabethtown,"Comedy, Drama, Romance",en,US,"suicide, hotel room, suicide attempt, new love, funeral, airplane, lovers, falling in love",2005,1.1299887840070664,1.252474372936699,0.15156380204141173,-0.0024251335659023193,1.020208068513922
1389,7500000,Other,USA,Other,Biography,31501218,"Good Night, and Good Luck.",PG,4.11.2005 00:00,93,7.5,David Strathairn,86894,George Clooney,2005,1,3.2001624,320,FALSE,3291,tt0433383,"Good Night, and Good Luck.","The story of journalist, Edward R Murrow's stand against Senator McCarthy's anti-communist witch-hunts in the early 1950s.",7.523097999999999,They took on the Government with nothing but the truth.,"Good Night, and Good Luck.","Drama, History",en,"FR, JP, GB, US","telecaster, communist, political activism, tv show, politician, government, anti-communism",2005,-0.9802991465461287,-0.8798597697748034,1.4597264918657722,0.40868030419995316,-0.189385915023047
1390,8000000,Other,USA,Other,Crime,22201636,Hustle & Flow,R,22.07.2005 00:00,116,7.4,Terrence Howard,34921,Craig Brewer,2005,1,1.7752045,180,FALSE,10476,tt0410097,Hustle & Flow,"With help from his friends, a Memphis pimp in a mid-life crisis attempts to become a successful hip-hop emcee.",7.422267,The music will inspire them. The dream will unite them. This summer get crunk.,Hustle & Flow,Drama,en,US,"rap music, hip-hop, baby, midlife crisis, drug dealer, career, musical, rapper, independent film",2005,-0.9589831068435711,0.7549297396373484,1.3408026109726487,-0.4200201153402403,-0.2177648689766892
1391,22000000,Columbia Pictures Corporation,USA,Other,Comedy,22264487,Deuce Bigalow: European Gigolo,R,12.08.2005 00:00,83,4.6,Rob Schneider,43334,Harris Goldberg,2005,1,0.012022136,0,FALSE,11453,tt0367652,Deuce Bigalow: European Gigolo,Deuce Bigalow goes to Amsterdam after a little accident including two irritating kids and a bunch of aggressive dolphins. There he meets up with his old friend T.J. Hicks. But a mysterious killer starts killing some of Amsterdam's finest gigolos and T.J. is mistaken for the extremely gay murderer. Deuce must enter the gigolo industry again to find the real murderer and clear T.J.'s name.,5.341117,For the women of Europe... The price of love just got a lot cheaper.,Deuce Bigalow: European Gigolo,Comedy,"nl, en, pl, pt",US,"painter, amsterdam, dolphin, europe, pimp, fetish, gigolo, wig, snorkel, whistle",2005,-0.3621339951719605,-1.5906378173453042,-1.9890660540348157,-0.28587629778898005,-0.8035059607106079
1392,30000000,Other,Other,Other,Animation,56110897,The Curse of the Were-Rabbit,G,7.10.2005 00:00,85,7.5,Peter Sallis,105471,Steve Box,2005,1,0.870363233,90,FALSE,533,tt0312004,The Curse of the Were-Rabbit,"Cheese-loving eccentric Wallace and his cunning canine pal, Gromit, investigate a mystery in Nick Park's animated adventure, in which the lovable inventor and his intrepid pup run a business ridding the town of garden pests. Using only humane methods that turn their home into a halfway house for evicted vermin, the pair stumble upon a mystery involving a voracious vegetarian monster that threatens to ruin the annual veggie-growing contest.",11.766244,Something bunny is going on...,The Curse of the Were-Rabbit,"Adventure, Animation, Comedy, Family",en,"GB, US","competition, garden, vegetable, stop motion, animation, contest, dog, rabbit, pest control, giant vegetable, wallace & gromit",2005,-0.021077359931040065,-1.448482207831204,1.4597264918657722,0.7048873288819645,1.0048504304717085
1393,30000000,Miramax,USA,Other,Adventure,8586392,An Unfinished Life,PG-13,16.09.2005 00:00,108,7.0,Jennifer Lopez,25594,Mark Spragg,2005,0,-0.713786933,-70,FALSE,1947,tt0350261,An Unfinished Life,"Stoic and heartbroken, Einar Gilkyson quietly lives in the rugged Wyoming ranchlands alongside his only trusted friend, Mitch Bradley. Then, suddenly, the woman he blames for the death of his only son arrives at his door broke, desperate, and with a granddaughter he's never known. But even as buried anger and accusations resurface, the way is opened for unexpected connection, adventure, and forgiveness.",7.7619539999999985,Every secret takes on a life of its own.,An Unfinished Life,Drama,"en, fr","US, DE","loss of son, sheriff, wyoming, grandfather granddaughter relationship, violence against women",2005,-0.021077359931040065,0.1863073015809478,0.8651070874001535,-0.5687375034658321,-0.12215973036206801
1394,45000000,Castle Rock Entertainment,USA,Other,Action,48478006,Miss Congeniality 2: Armed and Fabulous,PG-13,24.03.2005 00:00,115,5.0,Sandra Bullock,56280,Marc Lawrence,2005,1,0.077289022,10,FALSE,10040,tt0385307,Miss Congeniality 2: Armed and Fabulous,"After her triumph at the Miss United States pageant, FBI agent Gracie Hart becomes an overnight sensation -- and the new ""face of the FBI."" But it's time to spring into action again when the pageant's winner, Cheryl, and emcee, Stan, are abducted.",5.739442,You might feel a little prick,Miss Congeniality 2: Armed and Fabulous,"Action, Comedy",en,US,"ransom, press conference, ship, miss america, fbi agent",2005,0.6184038311456856,0.6838519348802984,-1.5133705304623206,-0.07945458591228745,-0.6913971168671014
1395,45000000,Other,Other,Other,Action,24520892,Unleashed,R,13.05.2005 00:00,103,7.0,Jet Li,89513,Luc Besson,2005,0,-0.455091289,-50,FALSE,10027,tt0342258,Unleashed,"Raised as a slave, Danny is used to fighting for his survival. In fact, his ""master,"" Bart, thinks of him as a pet and goes as far as leashing him with a collar so they can make money in fight clubs, where Danny is the main contender. When Bart's crew is in a car accident, Danny escapes and meets a blind, kindhearted piano tuner who takes him in and uses music to free the fighter's long-buried heart.",7.90583,Serve No Master,Unleashed,"Action, Crime","en, de, es","FR, GB, US","martial arts, hitman, serial killer",2005,0.6184038311456856,-0.16908172220430262,0.8651070874001535,0.45043980237738696,-0.08166573170060193
1396,80000000,Universal Pictures,Other,Other,Crime,72708161,The Interpreter,PG-13,22.04.2005 00:00,128,6.4,Nicole Kidman,89351,Martin Stellman,2005,0,-0.091147988,-10,FALSE,179,tt0373926,The Interpreter,"After Silvia Broome, an interpreter at United Nations headquarters, overhears plans of an assassination, an American Secret Service agent is sent to investigate.",12.047671,The truth needs no translation.,The Interpreter,"Crime, Thriller","en, fr, pt","FR, DE, GB, US","new york, dictator, africa, destruction of a civilization, assassination, resistance, revenge, murder, united nations, witness to murder, fbi agent, resistance fighter",2005,2.1105266103247122,1.6078633967219493,0.15156380204141173,0.4478567406344529,1.0840582522161293
1397,32000000,Other,USA,Other,Adventure,82674398,Are We There Yet?,PG,21.01.2005 00:00,95,4.6,Ice Cube,24485,Steven Gary Banks,2005,1,1.5835749380000002,160,FALSE,11637,tt0368578,Are We There Yet?,"The fledgling romance between Nick, a playboy bachelor, and Suzanne, a divorced mother of two, is threatened by a particularly harrowing New Years Eve. When Suzanne's work keeps her in Vancouver for the holiday, Nick offers to bring her kids to the city from Portland, Oregon. The kids, who have never liked any of the men their mom dates, are determined to turn the trip into a nightmare for Nick.",9.756822,24 hours. 350 miles. His girlfriend's kids. What could possibly go wrong?,Are We There Yet?,"Adventure, Comedy, Family, Romance",en,US,"car journey, macho, road trip, children, pretty woman, trouble",2005,0.06418679887919004,-0.7377041602607033,-1.9890660540348157,-0.5864203150270287,0.4392972334248092
1398,45000000,Universal Pictures,USA,Other,Comedy,52580895,Kicking & Screaming,PG,13.05.2005 00:00,95,5.6,Will Ferrell,31788,Leo Benvenuti,2005,1,0.168464333,20,FALSE,9981,tt0384642,Kicking & Screaming,"Phil Weston has been unathletic his entire life. In college he failed at every sport that he tried out for. It looks like his 10-year old son, Sam, is following in his footsteps. But with becoming the coach of The Soccers, an already successful soccer team, everything changes.",9.875573,One man could lead this team to glory. . . That man was busy,Kicking & Screaming,"Romance, Comedy, Family","en, it",US,"father son relationship, generations confilct, sport, amateur soccer, soccer coach",2005,0.6184038311456856,-0.7377041602607033,-0.7998272451035787,-0.4699752538625389,0.4727197836419941
1399,1500000,Other,USA,Other,Drama,712294,The Ballad of Jack and Rose,R,8.04.2005 00:00,100,6.7,Daniel Day-Lewis,9875,Rebecca Miller,2005,0,-0.525137333,-50,FALSE,17113,tt0357110,The Ballad of Jack and Rose,"Jack Slavin is an environmentalist with a heart condition who lives with his daughter, Rose, on an isolated island. While Jack fights against developers who wish to build in the area, he also craves more contact with other people. When he invites his girlfriend, Kathleen, and her sons, Rodney and Thaddius, to move in, Rose is upset. The complicated family dynamics makes things difficult for everyone in the house.",4.173231,"Selfhood begins with a walking away, and love is proved in the letting go.",The Ballad of Jack and Rose,Drama,en,US,"female nudity, runaway, commune, egg, independent film, arson, incest, illness, environmentalism, diabetic, face slap, peeping tom, scythe, woman director",2005,-1.236091622976819,-0.38231513647545284,0.5083354447207826,-0.8193742166583032,-1.1322082746527835
1400,900000,Other,USA,Other,Crime,381186,The Quiet,R,25.08.2006 00:00,96,6.4,Camilla Belle,13952,Abdi Nazemian,2005,0,-0.5764600000000001,-60,FALSE,9813,tt0414951,The Quiet,"After her widowed father dies, deaf teenager Dot moves in with her godparents, Olivia and Paul Deer. The Deers' daughter, Nina, is openly hostile to Dot, but that does not prevent her from telling her secrets to her silent stepsister, including the fact that she wants to kill her lecherous father.",4.997751,Isn't it time everyone hears your secrets?,The Quiet,"Drama, Thriller",en,US,"depression, christmas party, deaf-mute, daughter, high school sports, blood splatter, independent film, mother daughter relationship, incest, woman director",2006,-1.261670870619888,-0.6666263555036532,0.15156380204141173,-0.754367162794463,-0.900146556392951
1401,35000000,Columbia Pictures Corporation,USA,Other,Comedy,68915888,Guess Who,PG-13,25.03.2005 00:00,105,5.9,Ashton Kutcher,35503,William Rose,2005,1,0.969025371,100,FALSE,11638,tt0372237,Guess Who,"The fiancé of an African-American woman who's met with skepticism and suspicion from her father when she takes him home for the all-important introduction. As the wedding approaches, Dad must come to terms with his future son-in-law.",6.71898,His house. His rules. Some in-laws were made to be broken.,Guess Who,"Comedy, Romance","fr, en, pl, pt",US,"black people, jealousy, parents-in-law, trouble, fiancée",2005,0.1920830370945352,-0.026926112690202456,-0.4430556024242068,-0.41074022685636613,-0.41570547642078126
1402,20000000,Screen Gems,USA,Other,Drama,46752382,Boogeyman,PG-13,4.02.2005 00:00,89,4.1,Barry Watson,27378,Eric Kripke,2005,1,1.3376191000000002,130,FALSE,8968,tt0357507,Boogeyman,"Every culture has one – the horrible monster fueling young children's nightmares. But for Tim, the Boogeyman still lives in his memories as a creature that devoured his father 16 years earlier. Is the Boogeyman real? Or did Tim make him up to explain why his father abandoned his family?",9.704289,You thought it was just a story.,Boogeyman,"Thriller, Horror, Drama, Mystery","en, fr, pl",US,"nightmare, hallucination, childhood trauma, break-up, hometown, psychotherapy",2005,-0.44739815398219057,-1.1641709888030038,-2.5836854585004345,-0.5402919346424102,0.4245117846238779
1403,2500000,Other,USA,Other,Comedy,305688,Pretty Persuasion,R,15.06.2007 00:00,100,6.6,Evan Rachel Wood,9036,Skander Halim,2005,0,-0.8777248,-90,FALSE,14166,tt0381505,Pretty Persuasion,A 15-year-old girl incites chaos among her friends and a media frenzy when she accuses her drama teacher of sexual harassment.,9.880711,The devil wears a grey skirt and her name is Kimberly Joyce.,Pretty Persuasion,"Comedy, Drama","en, es",US,sexual harassment,2007,-1.193459543571704,-0.38231513647545284,0.3894115638276583,-0.8327519253146098,0.4741658772581819
